id,country,shipment_mode,scheduled_delivery_date,delivered_to_client_date,product_group,sub_classification,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,weight_kilograms,freight_cost_usd,dosage
21868,Vietnam,Air,27-Jul-11,27-Jul-11,ARV,Adult,60,12000,87000.0,7.25,0.12,664,6247.82,300mg
21897,Ethiopia,Air,21-Aug-12,21-Aug-12,HRDT,HIV test,20,27,864.0,32.0,1.6,10,512.31,
21942,South Africa,Truck,12-May-15,12-May-15,ARV,Adult,60,3,38.47,12.82,0.21,Weight Captured Separately,Freight Included in Commodity Cost,200mg
21953,South Sudan,Air,27-Mar-13,27-Mar-13,HRDT,HIV test,20,324,10368.0,32.0,1.6,107,2231.97,
21983,South Africa,Truck,29-Dec-09,29-Dec-09,ARV,Adult,60,500,7451.43,14.9,0.25,Weight Captured Separately,Freight Included in Commodity Cost,300mg
21988,South Africa,Truck,11-Aug-15,11-Aug-15,ARV,Pediatric,300,3,51.42,17.14,0.06,Weight Captured Separately,Freight Included in Commodity Cost,80/20mg/ml
21997,Haiti,Ocean,25-May-15,25-May-15,ARV,Adult,30,38530,394932.5,10.25,0.34,5640,9481.92,600/300/300mg
22028,Rwanda,Air,27-Mar-14,27-Mar-14,HRDT,HIV test,1,2988,73206.0,24.5,24.5,1992,26266.34,
22045,Haiti,Ocean,2-Sep-13,2-Sep-13,ARV,Adult,60,14520,99026.4,6.82,0.11,See ASN-19819 (ID#:13739),See ASN-19819 (ID#:13739),150/300mg
22060,South Africa,Truck,8-Dec-09,8-Dec-09,ARV,Pediatric,30,4292,17235.27,4.02,0.13,Weight Captured Separately,Freight Included in Commodity Cost,50mg
22069,Uganda,Air,16-Nov-13,16-Nov-13,ARV,Adult,30,50000,162000.0,3.24,0.11,5593,19759.68,600mg
22073,Vietnam,Air,21-Dec-12,21-Dec-12,ARV,Adult,120,5188,315534.16,60.82,0.51,1138,3622.58,200/50mg
22076,Mozambique,Air,8-Nov-11,8-Nov-11,ARV,Adult,60,2464,16878.4,6.85,0.11,361,3669.84,100mg
22079,South Africa,Ocean,10-Mar-11,4-Mar-11,ARV,Adult,30,63967,289770.51,4.53,0.15,5491,15331.49,600mg
22091,Dominican Republic,Air,29-Oct-13,29-Oct-13,HRDT,HIV test,100,1775,163300.0,92.0,0.92,721,9165.29,
22116,Nigeria,Air,8-Oct-12,8-Oct-12,HRDT,HIV test,20,3401,98629.0,29.0,1.45,972,6418.11,
22160,Haiti,Ocean,20-Oct-14,20-Oct-14,ARV,Adult,30,46500,499410.0,10.74,0.36,5342,9195.61,600/300/300mg
22176,South Africa,Truck,28-Apr-15,28-Apr-15,ARV,Pediatric,30,15,45.09,3.01,0.1,Weight Captured Separately,Freight Included in Commodity Cost,50mg
22186,Vietnam,Air,23-Oct-09,23-Oct-09,ARV,Adult,60,1008,8678.88,8.61,0.14,1015,3796.95,150/300mg
22191,Nigeria,Air,23-Sep-09,23-Sep-09,HRDT,HIV test,18,1,750.29,750.29,41.68,18,Freight Included in Commodity Cost,
22196,Vietnam,Air,26-Nov-14,26-Nov-14,ARV,Adult,30,21000,62580.0,2.98,0.1,3244,6195.84,600mg
22222,South Africa,Truck,28-Nov-14,28-Nov-14,ARV,Adult,60,18,405.71,22.54,0.38,Weight Captured Separately,Freight Included in Commodity Cost,150/300mg
22268,"Congo, DRC",Air,22-Aug-14,22-Aug-14,ARV,Pediatric,60,150,322.5,2.15,0.04,25,1765.03,30/60mg
22275,South Africa,Ocean,17-Nov-10,17-Nov-10,ARV,Adult,60,100000,282000.0,2.82,0.05,6297,7526.14,200mg
22280,South Africa,Truck,27-Aug-14,27-Aug-14,ARV,Adult,60,183,1802.16,9.85,0.16,Weight Captured Separately,Freight Included in Commodity Cost,150mg
22281,South Africa,Truck,24-Aug-15,24-Aug-15,ARV,Pediatric,240,17,91.92,5.41,0.02,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
22290,Zambia,Air,5-Aug-13,9-Aug-13,HRDT,HIV test,100,3038,243040.0,80.0,0.8,1259,19517.12,
22295,South Africa,Ocean,10-Mar-11,4-Mar-11,ARV,Adult,30,108129,489824.37,4.53,0.15,9280,15331.51,600mg
22301,Vietnam,Air,28-Dec-12,28-Dec-12,ARV,Adult,30,23251,278779.49,11.99,0.4,2641,4503.42,600/300/300mg
22312,Haiti,Air,24-Feb-14,24-Feb-14,ARV,Adult,120,22,1465.2,66.6,0.55,Weight Captured Separately,Freight Included in Commodity Cost,300mg
22323,South Africa,Truck,28-Aug-14,28-Aug-14,ARV,Adult,30,112,2141.49,19.12,0.64,Weight Captured Separately,Freight Included in Commodity Cost,300mg
22328,South Africa,Ocean,3-May-11,3-May-11,ARV,Pediatric,90,22643,225977.14,9.98,0.11,3000,4573.21,200mg
22356,Nigeria,Air,14-Mar-13,14-Mar-13,ARV,Pediatric,60,2221,13192.74,5.94,0.1,252,2969.34,100/25mg
22357,Rwanda,Air,18-Feb-15,18-Feb-15,HRDT,HIV test,1,4032,98784.0,24.5,24.5,2688,35437.38,
22373,Mozambique,Air,13-Aug-13,13-Aug-13,ARV,Adult,60,67098,369039.0,5.5,0.09,3957,18263.45,300mg
22387,South Africa,Ocean,10-Oct-11,3-Nov-11,ARV,Adult,30,64316,290065.16,4.51,0.15,5467,9323.3,600mg
22417,Haiti,Air,7-Jul-15,7-Jul-15,ARV,Pediatric,60,2697,16020.18,5.94,0.1,1825,4126.9,100/25mg
22469,Zambia,Air,18-Mar-10,18-Mar-10,HRDT,HIV test,100,2639,190008.0,72.0,0.72,1276,20121.14,
22477,Namibia,Air,22-Oct-14,22-Oct-14,ARV,Adult,30,24672,113984.64,4.62,0.15,2631,12463.74,300/300mg
22511,Zambia,Air,23-Apr-15,23-Apr-15,ARV,Pediatric,300,2266,69838.12,30.82,0.1,2272,13949.95,80/20mg/ml
22516,South Africa,Truck,27-Aug-14,27-Aug-14,ARV,Pediatric,240,13,103.95,8.0,0.03,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
22531,Vietnam,Air,7-Jan-10,7-Jan-10,ARV,Adult,60,19600,120540.0,6.15,0.1,1926,12423.96,150/200/30mg
22595,Côte d'Ivoire,Ocean,23-Mar-12,23-Mar-12,ARV,Adult,120,9800,302036.0,30.82,0.26,Weight Captured Separately,Invoiced Separately,200/50mg
22600,South Sudan,Air,20-Jul-13,20-Jul-13,HRDT,HIV test,100,250,22250.0,89.0,0.89,115,2561.61,
22615,"Congo, DRC",Air,30-Sep-14,30-Sep-14,ARV,Adult,60,980,7947.8,8.11,0.14,116,2322.08,150/300/200mg
22616,South Africa,Ocean,16-Jan-12,16-Jan-12,ARV,Adult,30,128620,547921.2,4.26,0.14,10643,7292.26,600mg
22620,Namibia,Air,22-Oct-14,22-Oct-14,ARV,Adult,30,24096,111323.52,4.62,0.15,2630,12463.74,300/300mg
22658,Rwanda,Air,30-Mar-12,30-Mar-12,ARV,Adult,30,150,3000.0,20.0,0.67,197,5906.43,400mg
22661,Haiti,Air,14-Oct-14,14-Oct-14,ARV,Adult,60,19835,160663.5,8.1,0.13,2866,17036.99,150/300/200mg
22670,Nigeria,Air,19-Aug-14,5-Sep-14,HRDT,HIV test,100,4177,371753.0,89.0,0.89,2755,25709.5,
22675,Zimbabwe,Air,14-Jun-14,14-Jun-14,ARV,Adult,30,32760,152334.0,4.65,0.16,3155,25316.94,300/300mg
22684,Uganda,Air,31-May-11,31-May-11,ARV,Adult,120,259,24123.26,93.14,0.78,43,466,300mg
22698,Guyana,Air,17-Aug-09,17-Aug-09,ARV,Adult,30,4900,147931.0,30.19,1.01,390,2748.16,300/200mg
22722,Sudan,Air,1-Jul-11,1-Jul-11,HRDT,HIV test,20,207,6624.0,32.0,1.6,71,1626.67,
22726,Namibia,Air,20-Sep-11,20-Sep-11,HRDT,HIV test,100,150,11655.0,77.7,0.78,36,859.18,
22728,Vietnam,Air,10-Mar-10,10-Mar-10,ARV,Adult,30,30912,200928.0,6.5,0.22,2405,11448.01,600mg
22752,South Africa,Truck,29-Aug-14,29-Aug-14,ARV,Adult,30,235,4891.53,20.82,0.69,Weight Captured Separately,Freight Included in Commodity Cost,300mg
22761,"Congo, DRC",Air,10-Nov-14,10-Nov-14,ARV,Pediatric,30,1100,12100.0,11.0,0.37,95,2453.16,200mg
22778,South Africa,Ocean,11-Jan-11,11-Jan-11,ARV,Adult,60,1033,7571.89,7.33,0.12,52,4295.61,300mg
22799,Haiti,Air,10-Apr-12,10-Apr-12,ARV,Pediatric,30,252,2142.0,8.5,0.28,16,1471.46,125mg
22812,Vietnam,Air,11-Aug-15,11-Aug-15,ARV,Adult,30,400,9304.0,23.26,0.78,Weight Captured Separately,Invoiced Separately,100mg
22815,South Africa,Air,27-Jul-10,27-Jul-10,ARV,Adult,60,294346,756469.22,2.57,0.04,14550,20706.21,150mg
22817,Rwanda,Air,3-Mar-10,3-Mar-10,ARV,Adult,270,40,5037.72,125.94,0.47,11,1049.3,250mg
22843,Vietnam,Air,16-Jan-15,16-Jan-15,ARV,Adult,30,200,4652.0,23.26,0.78,Weight Captured Separately,Invoiced Separately,100mg
22855,Rwanda,Ocean,22-Apr-13,22-Apr-13,ARV,Adult,60,37350,438862.5,11.75,0.2,3860,59186.46,300mg
22869,South Africa,Truck,24-Jul-15,24-Jul-15,ARV,Adult,120,27,742.84,27.51,0.23,Weight Captured Separately,Freight Included in Commodity Cost,100mg
22876,Vietnam,Air,10-Jul-15,7-Jul-15,ARV,Adult,30,17760,177600.0,10.0,0.33,Weight Captured Separately,Invoiced Separately,600/300/300mg
22964,South Africa,Truck,29-Aug-14,29-Aug-14,ARV,Adult,60,292,9562.36,32.75,0.55,Weight Captured Separately,Freight Included in Commodity Cost,150/300mg
23015,Nigeria,Air,19-Jan-15,16-Jan-15,HRDT,HIV test,100,6110,543790.0,89.0,0.89,2474,31305.04,
23023,Namibia,Air,5-Jul-12,5-Jul-12,HRDT,HIV test,100,75,5827.5,77.7,0.78,19,718.32,
23024,South Africa,Ocean,17-Oct-11,17-Oct-11,ARV,Adult,30,92500,435675.0,4.71,0.16,7778,20684.73,600mg
23050,Côte d'Ivoire,Air,3-Jul-12,3-Jul-12,ARV,Adult,60,760,5206.0,6.85,0.11,99,1462.71,100mg
23051,Tanzania,Air,27-Dec-13,27-Dec-13,ARV,Adult,60,16245,131584.5,8.1,0.13,2368,11363.07,150/300/200mg
23070,Malawi,Air,2-Oct-13,2-Oct-13,HRDT,HIV test,20,32,1024.0,32.0,1.6,17,703.25,
23076,South Sudan,Air,12-Sep-13,12-Sep-13,HRDT,HIV test,20,450,14400.0,32.0,1.6,165,2329.14,
23096,South Africa,Truck,24-Aug-15,24-Aug-15,ARV,Adult,60,1,65.75,65.75,1.1,Weight Captured Separately,Freight Included in Commodity Cost,400mg
23105,Vietnam,Air,9-May-11,9-May-11,ARV,Adult,336,14,2891.14,206.51,0.61,52,7339.84,100mg
23120,South Africa,Truck,24-Aug-15,24-Aug-15,ARV,Adult,30,36,534.69,14.85,0.5,Weight Captured Separately,Freight Included in Commodity Cost,300mg
23149,South Sudan,Air,2-Jul-15,7-Jul-15,HRDT,HIV test - Ancillary,100,20,160.0,8.0,0.08,See ASN-32106 (ID#:19172),See ASN-32106 (ID#:19172),
23156,Vietnam,Air,13-Aug-14,30-Jul-14,ARV,Adult,30,16528,173544.0,10.5,0.35,3283,5173.14,600/300/300mg
23159,Vietnam,Air,6-Sep-10,6-Sep-10,ARV,Adult,336,24,7365.12,306.88,0.91,60,3981.97,100mg
23173,Haiti,Ocean,31-Mar-15,31-Mar-15,ARV,Adult,60,75816,492045.84,6.49,0.11,6452,10477.63,150/300mg
23192,Vietnam,Air,23-Apr-14,23-Apr-14,ARV,Adult,30,9683,34374.65,3.55,0.12,See ASN-24394 (ID#:16053),See ASN-24394 (ID#:16053),300mg
23194,Haiti,Air,5-Apr-11,5-Apr-11,ARV,Pediatric,60,160,1120.0,7.0,0.12,43,1082.89,25mg
23211,Tanzania,Ocean,27-May-14,27-May-14,ARV,Adult,30,35000,410900.0,11.74,0.39,See ASN-25567 (ID#:21563),See ASN-25567 (ID#:21563),600/200/300mg
23223,South Africa,Truck,11-Jul-14,11-Jul-14,ARV,Pediatric,60,2,51.37,25.68,0.43,Weight Captured Separately,Freight Included in Commodity Cost,150mg
23224,South Africa,Ocean,10-Oct-11,10-Oct-11,ARV,Adult,30,110291,497412.41,4.51,0.15,9375,9951.38,600mg
23238,Haiti,Ocean,20-Oct-14,20-Oct-14,ARV,Pediatric,60,2160,8532.0,3.95,0.07,See ASN-27545 (ID#:22160),See ASN-27545 (ID#:22160),60/30mg
23267,South Africa,Truck,29-Aug-14,29-Aug-14,ARV,Pediatric,30,92,305.1,3.32,0.11,Weight Captured Separately,Freight Included in Commodity Cost,50mg
23280,South Africa,Air,24-Aug-10,24-Aug-10,ARV,Adult,30,57600,268992.0,4.67,0.16,4872,5886.9,600mg
23283,South Africa,Air,24-Aug-10,19-Nov-10,ARV,Adult,60,2004,5070.12,2.53,0.04,3,1791.41,150mg
23315,Rwanda,Air,17-Feb-15,17-Feb-15,ARV,Pediatric,60,912,18240.0,20.0,0.33,102,1600.98,150mg
23340,Nigeria,Air,9-Jan-12,9-Jan-12,ANTM,Malaria,30,300,477.0,1.59,0.05,14,350.02,500/25mg
23365,Rwanda,Air,15-Apr-10,15-Apr-10,ARV,Adult,30,558,8174.7,14.65,0.49,1297,23760.45,250mg
23370,Zimbabwe,Air,21-Jan-14,21-Jan-14,ARV,Adult,30,9810,132336.9,13.49,0.45,962,6773.13,600/300mg
23375,Haiti,Air,26-Mar-15,26-Mar-15,ARV,Adult,60,3600,6480.0,1.8,0.03,216,2612.79,150mg
23381,Zimbabwe,Air,10-May-11,10-May-11,HRDT,HIV test,1,7199,23396.75,3.25,3.25,369,1014.5,
23387,South Africa,Truck,24-Jul-15,24-Jul-15,ARV,Adult,60,74,521.82,7.05,0.12,Weight Captured Separately,Freight Included in Commodity Cost,150mg
23404,South Sudan,Air,3-Jun-15,3-Jun-15,HRDT,HIV test - Ancillary,1,20,100.0,5.0,5.0,See ASN-31323 (ID#:14240),See ASN-31323 (ID#:14240),
23445,Côte d'Ivoire,Air,30-Jun-14,30-Jun-14,ARV,Adult,30,2100,42000.0,20.0,0.67,293,3316.79,300/100mg
23452,Zimbabwe,Air,2-Apr-12,2-Apr-12,ARV,Pediatric,300,1251,38555.82,30.82,0.1,Weight Captured Separately,Invoiced Separately,80/20mg/ml
23466,Rwanda,Air,26-Apr-10,26-Apr-10,ARV,Adult,120,2240,83686.4,37.36,0.31,554,7531.78,200/50mg
23467,South Africa,Ocean,2-Nov-11,2-Nov-11,ARV,Adult,60,89674,243913.28,2.72,0.05,9667,17703.62,200mg
23488,South Sudan,Air,29-Sep-14,29-Sep-14,HRDT,HIV test,20,25,800.0,32.0,1.6,175,4011.66,
23509,South Africa,Truck,12-Aug-09,12-Aug-09,ARV,Adult,120,8000,375880.98,46.99,0.39,Weight Captured Separately,Freight Included in Commodity Cost,200/50mg
23524,Côte d'Ivoire,Air,20-Feb-12,20-Feb-12,ARV,Pediatric,180,1184,20080.64,16.96,0.09,361,783.22,30mg/ml
23557,South Africa,Truck,11-Aug-09,12-Aug-09,ARV,Adult,30,2837,73030.7,25.74,0.86,Weight Captured Separately,Freight Included in Commodity Cost,300mg
23573,Nigeria,Air,27-Jul-11,27-Jul-11,HRDT,HIV test,100,2687,239143.0,89.0,0.89,1277,26014.88,
23584,Uganda,Air,17-Nov-09,17-Nov-09,ARV,Adult,180,48,2400.0,50.0,0.28,11,48,400mg
23596,South Africa,Truck,6-Feb-14,6-Feb-14,ARV,Adult,60,226,4088.15,18.09,0.3,Weight Captured Separately,Freight Included in Commodity Cost,200mg
23664,Vietnam,Air,9-Nov-10,9-Nov-10,ARV,Adult,30,42836,184194.8,4.3,0.14,3494,10711.06,600mg
23666,South Africa,Truck,13-Jan-14,13-Jan-14,ARV,Pediatric,240,54,382.47,7.08,0.03,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
23691,Vietnam,Air,2-Jul-13,2-Jul-13,ARV,Adult,30,30118,97281.14,3.23,0.11,1782,9648.44,600mg
23718,Botswana,Air,4-Mar-10,4-Mar-10,HRDT,HIV test - Ancillary,2,15,465.0,31.0,15.5,1,599.73,
23724,South Africa,Ocean,23-Sep-11,23-Sep-11,ARV,Pediatric,240,20000,185600.0,9.28,0.04,7656,9650.6,20mg/ml
23727,South Africa,Truck,24-Aug-15,24-Aug-15,ARV,Adult,30,6,71.03,11.84,0.39,Weight Captured Separately,Freight Included in Commodity Cost,250mg
23750,Tanzania,Air,23-Dec-13,23-Dec-13,HRDT,HIV test,20,3,96.0,32.0,1.6,0,1002.35,
24115,Kenya,Air,21-Feb-12,21-Feb-12,HRDT,HIV test,100,15,1125.0,75.0,0.75,18,803.6,
23756,Namibia,Air,19-Nov-14,19-Nov-14,ARV,Adult,60,33516,277847.64,8.29,0.14,4237,6786.64,150/300/200mg
23787,Botswana,Air,3-Mar-10,3-Mar-10,HRDT,HIV test,20,5,160.0,32.0,1.6,3,603.53,
23791,South Africa,Truck,3-Oct-14,3-Oct-14,ARV,Adult,60,6,507.86,84.64,1.41,Weight Captured Separately,Freight Included in Commodity Cost,400mg
23831,Haiti,Air,14-Apr-14,14-Apr-14,HRDT,HIV test,1,350,8575.0,24.5,24.5,240,3126.61,
23842,South Africa,Truck,29-Aug-14,29-Aug-14,ARV,Adult,120,101,2601.73,25.76,0.21,Weight Captured Separately,Freight Included in Commodity Cost,200/50mg
23866,Vietnam,Air,15-Sep-09,15-Sep-09,ARV,Adult,120,560,46032.0,82.2,0.68,83,436.86,200/50mg
29224,Swaziland,Air,31-May-12,31-May-12,HRDT,HIV test,20,160,5120.0,32.0,1.6,59,1099.39,
23875,Côte d'Ivoire,Ocean,23-Mar-12,23-Mar-12,ARV,Adult,120,20580,634275.6,30.82,0.26,5139,40289,200/50mg
23904,Vietnam,Air,20-Mar-10,20-Mar-10,ARV,Adult,60,168,1260.0,7.5,0.12,9,4138.11,300mg
23939,South Africa,Ocean,8-Nov-11,8-Nov-11,ARV,Adult,30,249500,1125245.0,4.51,0.15,21205,25129.15,600mg
23957,Vietnam,Air,17-Dec-14,17-Dec-14,ARV,Adult,30,19200,201600.0,10.5,0.35,2877,4312.92,600/300/300mg
23967,South Africa,Truck,5-Nov-14,5-Nov-14,ARV,Adult,60,84,5795.22,68.99,1.15,Weight Captured Separately,Freight Included in Commodity Cost,300mg
23993,Dominican Republic,Truck,22-Oct-10,22-Oct-10,ARV,Adult,168,52,7488.0,144.0,0.86,Weight Captured Separately,Invoiced Separately,100mg
24018,Kenya,Air,6-Nov-09,6-Nov-09,HRDT,HIV test,100,20000,1600000.0,80.0,0.8,5902,52057.8,
24028,Nigeria,Air,9-Jan-13,20-Mar-13,HRDT,HIV test,100,2874,255786.0,89.0,0.89,1252,26380.35,
24048,"Congo, DRC",Air,4-Nov-14,4-Nov-14,HRDT,HIV test,20,353,11296.0,32.0,1.6,See ASN-28279 (ID#:13547),See ASN-28279 (ID#:13547),
24051,Tanzania,Air,24-Dec-09,24-Dec-09,HRDT,HIV test,30,9720,233280.0,24.0,0.8,3240,36096.76,
24053,Tanzania,Air,23-Apr-13,23-Apr-13,HRDT,HIV test,20,107,3424.0,32.0,1.6,39,1158.73,
24060,Rwanda,Air,23-Nov-09,23-Nov-09,ARV,Adult,60,10620,27505.8,2.59,0.04,593,730.81,150mg
24116,South Africa,Truck,27-Aug-14,27-Aug-14,ARV,Pediatric,90,25,659.22,26.37,0.29,Weight Captured Separately,Freight Included in Commodity Cost,200mg
24123,Zimbabwe,Air,24-Jun-14,24-Jun-14,ARV,Pediatric,60,9670,57439.8,5.94,0.1,1128,13330.73,100/25mg
24129,Sudan,Air,6-Jan-12,6-Jan-12,HRDT,HIV test,100,77,6853.0,89.0,0.89,36,1712.6,
24151,Haiti,Air,7-Sep-15,7-Sep-15,ARV,Adult,60,400,22200.0,55.5,0.92,Weight Captured Separately,Freight Included in Commodity Cost,400mg
24187,South Africa,Ocean,1-Feb-11,4-Mar-11,ARV,Adult,30,116218,526467.54,4.53,0.15,12410,10446.37,600mg
24192,Kenya,Air,10-Feb-11,10-Feb-11,HRDT,HIV test,100,1,89.0,89.0,0.89,800,8826,
24246,Ethiopia,Air,27-Jun-12,27-Jun-12,ARV,Pediatric,300,700,21574.0,30.82,0.1,1050,4672.77,80/20mg/ml
24270,South Africa,Air,24-Aug-10,20-Sep-10,ARV,Adult,60,34067,86189.51,2.53,0.04,1828,1791.42,150mg
24276,Zimbabwe,Air,7-Nov-14,7-Nov-14,HRDT,HIV test,100,7233,578640.0,80.0,0.8,2933,42028.45,
24285,South Africa,Truck,3-Oct-14,3-Oct-14,ARV,Adult,30,1,15.25,15.25,0.51,Weight Captured Separately,Freight Included in Commodity Cost,250mg
24297,"Congo, DRC",Air,9-Oct-14,9-Oct-14,ANTM,Malaria,1000,1070,25680.0,24.0,0.02,902,5914,500/25mg
24300,South Africa,Truck,27-Aug-14,27-Aug-14,ARV,Pediatric,240,13,103.95,8.0,0.03,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
24324,South Africa,Air,7-Jul-10,7-Jul-10,ARV,Adult,60,303125,779031.25,2.57,0.04,15006,20134.62,150mg
24345,Vietnam,Air,22-Jun-10,22-Jun-10,ARV,Adult,60,20651,227161.0,11.0,0.18,2367,10648.45,150/300/200mg
24358,Tanzania,Air,2-Oct-14,2-Oct-14,ARV,Pediatric,60,5273,31321.62,5.94,0.1,668,4835.39,100/25mg
24366,Ethiopia,Air,18-May-12,18-May-12,HRDT,HIV test,1,1362,33369.0,24.5,24.5,970,9718.85,
24368,Haiti,Air,10-Jun-15,10-Jun-15,ARV,Pediatric,240,5730,10887.0,1.9,0.01,2254,12791.34,10mg/ml
24374,Rwanda,Air,27-Jan-10,27-Jan-10,ARV,Adult,30,5520,47251.2,8.56,0.29,516,2355.52,300mg
24384,Uganda,Air,14-Dec-12,14-Dec-12,ARV,Adult,120,288,19180.8,66.6,0.55,94,1061,300mg
24386,Nigeria,Air,24-Jun-15,24-Jun-15,ARV,Adult,60,58462,385849.2,6.6,0.11,6093,42199.11,150/300mg
24427,Zambia,Air,28-Jan-10,28-Jan-10,HRDT,HIV test - Ancillary,100,7000,35000.0,5.0,0.05,1382,18369.56,
24440,South Africa,Truck,13-Aug-14,13-Aug-14,ARV,Pediatric,300,2,46.9,23.45,0.08,Weight Captured Separately,Freight Included in Commodity Cost,80/20mg/ml
24461,South Africa,Truck,29-Aug-14,29-Aug-14,ARV,Pediatric,30,119,394.64,3.32,0.11,Weight Captured Separately,Freight Included in Commodity Cost,50mg
24473,Uganda,Air,5-Jul-12,5-Jul-12,ARV,Adult,120,144,10800.0,75.0,0.62,47,449,100mg
24488,South Africa,Truck,9-Mar-15,9-Mar-15,ARV,Adult,120,47,2215.03,47.13,0.39,Weight Captured Separately,Freight Included in Commodity Cost,300mg
24519,Rwanda,Air,23-Nov-11,23-Nov-11,HRDT,HIV test,20,873,27936.0,32.0,1.6,292,6233.79,
24530,Kenya,Air,4-Nov-11,4-Nov-11,HRDT,HIV test,20,1500,48000.0,32.0,1.6,499,4976.33,
24547,Guyana,Air,9-Aug-10,9-Aug-10,HRDT,HIV test,100,618,55620.0,90.0,0.9,304,6363.92,
24571,Namibia,Air,19-Nov-14,19-Nov-14,ARV,Adult,60,12788,106012.52,8.29,0.14,See ASN-29097 (ID#:17900),See ASN-29097 (ID#:17900),150/300/200mg
24581,South Africa,Truck,12-May-15,12-May-15,ARV,Adult,120,3,76.78,25.59,0.21,Weight Captured Separately,Freight Included in Commodity Cost,100mg
24591,Vietnam,Air,28-May-11,28-May-11,ARV,Adult,120,3010,247422.0,82.2,0.68,756,9193.82,200/50mg
24604,Haiti,Air,5-Jun-15,5-Jun-15,ARV,Pediatric,300,420,12944.4,30.82,0.1,494,2737.95,80/20mg/ml
24620,Côte d'Ivoire,Air,28-Jun-10,28-Jun-10,ARV,Pediatric,180,2737,46419.52,16.96,0.09,805,1659.71,30mg/ml
24653,Tanzania,Air,17-Sep-13,15-Sep-13,HRDT,HIV test,100,3029,0.0,0.0,0.0,1255,21384.75,
24706,Haiti,Air,3-Sep-13,3-Sep-13,ARV,Pediatric,60,1040,7280.0,7.0,0.12,226,1962.1,25mg
24754,South Africa,Truck,27-Aug-14,27-Aug-14,ARV,Adult,60,31,1022.62,32.99,0.55,Weight Captured Separately,Freight Included in Commodity Cost,150/300mg
24766,South Africa,Truck,31-May-10,31-May-10,ARV,Adult,30,1200,34631.24,28.86,0.96,Weight Captured Separately,Freight Included in Commodity Cost,300mg
24790,Vietnam,Air,1-Jul-13,1-Jul-13,ARV,Adult,60,717,8783.25,12.25,0.2,See ASN-19787 (ID#:13978),See ASN-19787 (ID#:13978),300mg
24819,Guyana,Air,15-Oct-12,15-Oct-12,HRDT,HIV test,100,564,56400.0,100.0,1.0,272,8128.95,
24842,Tanzania,Air,20-Nov-12,20-Nov-12,HRDT,HIV test,100,8000,640000.0,80.0,0.8,3803,64075.1,
24862,South Africa,Truck,6-Feb-14,6-Feb-14,ARV,Pediatric,60,17,98.29,5.78,0.1,Weight Captured Separately,Freight Included in Commodity Cost,100/25mg
24865,South Africa,Air,24-Jun-10,24-Jun-10,ARV,Adult,60,60234,447538.62,7.43,0.12,3221,3296.57,300mg
24868,Vietnam,Air,9-Apr-13,9-Apr-13,ARV,Adult,120,4164,253254.48,60.82,0.51,992,3212.25,200/50mg
24872,Vietnam,Air,13-May-13,13-May-13,ARV,Adult,60,26997,59663.37,2.21,0.04,1726,11984.91,200mg
24875,Vietnam,Air,16-Aug-14,16-Aug-14,ARV,Adult,60,27900,225990.0,8.1,0.13,3868,7238.46,150/300/200mg
24884,Zambia,Air,29-Feb-12,29-Feb-12,ARV,Adult,30,100000,735000.0,7.35,0.24,9369,50030.37,200/300mg
24905,Uganda,Air,10-Dec-13,10-Dec-13,ARV,Pediatric,100,10368,13478.4,1.3,0.01,2127,10898.13,10mg/ml
24934,Nigeria,Air,21-Jun-10,21-Jun-10,ARV,Adult,120,430,40713.32,94.68,0.79,77,729.03,500mg
24970,South Africa,Truck,29-Aug-14,29-Aug-14,ARV,Adult,30,915,15162.72,16.57,0.55,Weight Captured Separately,Freight Included in Commodity Cost,600mg
24974,Rwanda,Ocean,31-Mar-11,31-Mar-11,ARV,Adult,120,17587,587405.8,33.4,0.28,5480,19123.35,200/50mg
24983,Haiti,Air,11-May-15,11-May-15,ARV,Adult,60,24000,196800.0,8.2,0.14,Weight Captured Separately,Invoiced Separately,150/300/200mg
24990,Namibia,Air,11-Nov-09,11-Nov-09,HRDT,HIV test,20,25,0.25,0.01,0.0,10,751.43,
24993,Vietnam,Air,26-Nov-14,26-Nov-14,ARV,Adult,60,14500,24940.0,1.72,0.03,See ASN-28777 (ID#:22196),See ASN-28777 (ID#:22196),150mg
24999,Rwanda,Air,27-Jan-10,27-Jan-10,ARV,Adult,30,1630,13952.8,8.56,0.29,153,2483.49,300mg
25019,South Africa,Truck,28-Aug-14,28-Aug-14,ARV,Adult,60,220,2011.46,9.14,0.15,Weight Captured Separately,Freight Included in Commodity Cost,150mg
25037,South Africa,Ocean,5-Oct-11,5-Oct-11,ARV,Adult,30,71984,478693.6,6.65,0.22,6719,9726.54,300mg
25074,Mozambique,Air,10-Sep-14,10-Sep-14,HRDT,HIV test,100,3319,265520.0,80.0,0.8,1351,9168.48,
25075,Côte d'Ivoire,Air,20-Feb-15,20-Feb-15,HRDT,HIV test,20,2120,65720.0,31.0,1.55,610,8231.14,
