Shipment Date,HS Code,Estimated HS Code,Product,Shipper Standarised Name,Shipper,Outbound Country,Inbound Country,Net Weight (kg),Shipment Value (USD),Port of Unlading
"Jan 04, 2023",73269099,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,United States,NA,362.49,NA
"Jan 04, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,625,NA
"Jan 04, 2023",84306999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,168359.33,NA
"Jan 04, 2023",84335990,NA, Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,United States,NA,30300,"New York, United States"
"Jan 04, 2023",84335990,NA, Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,United States,NA,42100,"New York, United States"
"Jan 04, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,1329.13,NA
"Jan 04, 2023",84314999,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,804.52,NA
"Jan 04, 2023",73079202,NA,NA,Industrias John Dere Sa Cv,Industrias John Deere S.A. De C.V.,Mexico,Mexico,NA,97,NA
"Jan 04, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,60,NA
"Jan 04, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,276,NA
"Jan 04, 2023",84335990,NA, Cutting Platform Hydraflex Platform Accessories,NA,John Deere Brasil Ltda,Brazil,United States,NA,0,"Philadelphia, United States"
"Jan 04, 2023",39231003,NA,NA,Russek Negrete Sa De Cv,Russek Negrete S.A. De C.V.,Mexico,United States,NA,264,NA
"Jan 04, 2023",84335990,NA, Hydraflex Cutting Platform Platform Accessories,NA,John Deere Brasil Ltda,Brazil,United States,NA,157000,"Philadelphia, United States"
"Jan 04, 2023",84339090,NA, Auger Lh Wide Pickup,Screw Industria Metalmecanica Eirel,Screw Industria Metalmecanica Sa,Brazil,United States,NA,0,"New York, United States"
"Jan 04, 2023",84335990,NA, Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,United States,NA,22500,"Philadelphia, United States"
"Jan 04, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,1794000,"Santos, Brazil"
"Jan 04, 2023",84335990,NA, Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,United States,NA,0,"New York, United States"
"Jan 04, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 04, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 04, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,208000,"Santos, Brazil"
"Jan 04, 2023",84335990,NA, Hydraflex Cutting Platform Platform Accessories,NA,John Deere Brasil Ltda,Brazil,United States,NA,42100,"Philadelphia, United States"
"Jan 04, 2023",330000,NA, Component Parts,John Deere And Company,John Deere,United States,Brazil,NA,0,"Santos, Brazil"
"Jan 04, 2023",84335990,NA, Hydraflex Cutting Platform,NA,John Deere Brasil Ltda,Brazil,United States,NA,25400,"New York, United States"
"Jan 03, 2023",330000,NA, Ph90242540 Modem,NA,John Deere,Mexico,Brazil,NA,7000,"Santos, Brazil"
"Jan 03, 2023",84310000,NA, New Steering Column,NA,Ege Trans Internationale Spedition Gmbh,Germany,Brazil,NA,539000,"Santos, Brazil"
"Jan 03, 2023",85010000,NA, New Wiper System,NA,Ege Trans Internationale Spedition Gmbh,Germany,Brazil,NA,0,"Santos, Brazil"
"Jan 03, 2023",330000,NA, Axle Shaft Fin 1200,Sisamex Automotrices De Mexico Sa,Sisamex Sistemas Automotrices De Mexico Sa,Mexico,Brazil,NA,0,"Santos, Brazil"
"Jan 03, 2023",84810000,NA, New Steering Valve,NA,Ege Trans Internationale Spedition Gmbh,Germany,Brazil,NA,19,"Santos, Brazil"
"Jan 03, 2023",330000,NA, Vehicle Controller,NA,John Deere,Mexico,Brazil,NA,6500,"Santos, Brazil"
